Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","25697","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1967","1967","1000 persons","26394","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1968","1968","1000 persons","27113","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1969","1969","1000 persons","27851","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1970","1970","1000 persons","28607","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1971","1971","1000 persons","29382","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1972","1972","1000 persons","30184","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1973","1973","1000 persons","31025","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1974","1974","1000 persons","31918","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1975","1975","1000 persons","32878","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1976","1976","1000 persons","33901","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1977","1977","1000 persons","34992","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1978","1978","1000 persons","36172","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1979","1979","1000 persons","37466","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1980","1980","1000 persons","38890","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1981","1981","1000 persons","40440","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1982","1982","1000 persons","42100","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1983","1983","1000 persons","43853","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1984","1984","1000 persons","45672","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1985","1985","1000 persons","47532","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1986","1986","1000 persons","49441","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1987","1987","1000 persons","51378","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1988","1988","1000 persons","53250","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1989","1989","1000 persons","54938","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1990","1990","1000 persons","56362","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1991","1991","1000 persons","57472","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1992","1992","1000 persons","58307","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1993","1993","1000 persons","58982","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1994","1994","1000 persons","59663","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1995","1995","1000 persons","60468","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1996","1996","1000 persons","61441","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1997","1997","1000 persons","62543","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1998","1998","1000 persons","63713","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","1999","1999","1000 persons","64859","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2000","2000","1000 persons","65911","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2001","2001","1000 persons","66858","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2002","2002","1000 persons","67727","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2003","2003","1000 persons","68543","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2004","2004","1000 persons","69342","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2005","2005","1000 persons","70152","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2006","2006","1000 persons","70977","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2007","2007","1000 persons","71809","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2008","2008","1000 persons","72661","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2009","2009","1000 persons","73543","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2010","2010","1000 persons","74462","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2011","2011","1000 persons","75424","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2012","2012","1000 persons","76424","","Official data"
"FBS","Food Balance Sheets","102","Iran (Islamic Republic of)","511","Total Population - Both sexes","2501","Population","2013","2013","1000 persons","77447","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","1961","1961","1000 persons","7475","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","1962","1962","1000 persons","7674","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","1963","1963","1000 persons","7889","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","1964","1964","1000 persons","8122","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","1965","1965","1000 persons","8376","","Official data"
"FBS","Food Balance Sheets","103","Iraq","511","Total Population - Both sexes","2501","Population","1966","1966","1000 persons","8651","","Official data"
